index plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
34 1 4 4 FI 334.880 580.029 1 6 418.645 531.714 418.579 628.400 334.921 676.700 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 2 1.000 5.000 1.738 2.000 1.808 2.000 100 0 True 6 7.200 0 60.000 1 104040 104041 0 3 2 2 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 1 2 3 FI 83.718 435.023 1 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 2 1.000 8.000 2.840 3.000 3.391 4.000 101 0 False 6 7.200 0 79.107 1 102030 102031 0 3 2 2 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
23 1 3 4 FI 167.438 580.031 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 2 1.000 5.000 1.971 3.000 2.086 3.000 101 0 False 6 7.200 0 73.898 1 103040 103041 0 3 2 2 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
35 1 4 5 FI 251.158 725.038 1 6 334.921 676.700 334.855 773.386 251.197 821.686 167.432 773.400 167.497 676.714 251.155 628.414 334.921 676.700 2 1.000 4.000 1.484 2.000 1.512 2.000 101 0 True 6 7.200 0 70.894 1 104050 104051 0 3 2 2 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
0 1 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.000 0.000 2 1.000 5.000 1.757 2.000 1.757 2.000 102 0 False 3 3.600 0 90.000 1 101020 101021 0 4 2 2 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_3 C B PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_3 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
1 1 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 2 1.000 8.000 2.841 3.000 3.392 4.000 102 0 False 6 7.200 0 100.894 1 101030 101031 0 4 2 2 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_3 C B PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_3 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
2 1 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 2 1.000 5.000 1.971 3.000 2.087 3.000 102 0 False 6 7.200 0 106.102 1 101040 101041 0 4 2 2 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_3 C B PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_3 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
3 1 1 5 FI -251.161 725.037 2 6 -167.487 676.705 -167.466 773.341 -251.210 821.691 -334.889 773.355 -334.910 676.718 -251.166 628.368 -167.487 676.705 2 1.000 4.000 1.479 2.000 1.507 2.000 102 0 True 6 7.200 0 109.107 1 101050 101051 0 4 2 2 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_3 C B PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_3 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
12 1 2 4 FI -0.005 580.032 1 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 2 1.000 6.000 2.068 3.000 2.210 3.000 103 0 False 6 7.200 0 90.000 1 102040 102041 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
13 1 2 5 FI -83.718 725.036 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 2 1.000 4.000 1.568 2.000 1.605 2.000 103 0 False 6 7.200 0 96.587 1 102050 102051 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
24 1 3 5 FI 83.715 725.039 1 6 167.497 676.714 167.432 773.400 83.687 821.750 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 2 1.000 4.000 1.568 2.000 1.607 2.000 103 0 True 6 7.200 0 83.414 1 103050 103051 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
4 1 1 6 FO -334.883 870.046 2 6 -251.210 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.210 821.691 2 1.000 3.000 0.957 1.000 0.911 1.000 104 1 False 3 3.600 0 111.052 0 101060 101060 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
5 1 1 7 FO -418.605 1015.054 5 6 -334.884 966.764 -334.863 1063.400 -418.608 1111.750 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 2 1.000 3.000 0.757 1.000 0.720 1.000 104 1 False 3 3.600 0 112.411 0 101070 101070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
6 1 1 8 FO -502.328 1160.063 5 6 -418.608 1111.750 -418.587 1208.386 -502.331 1256.736 -586.010 1208.400 -586.031 1111.764 -502.287 1063.414 -418.608 1111.750 2 1.000 2.000 0.590 1.000 0.569 1.000 104 0 True 3 3.600 0 113.413 0 101080 101080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
7 1 1 9 bOe -586.041 1305.066 3 5 -586.055 1401.723 -669.755 1256.750 -586.010 1208.400 -502.331 1256.736 -502.310 1353.373 -586.055 1401.723 0.000 0.000 2 1.000 2.000 0.376 1.000 0.376 1.000 104 0 False 3 3.600 0 114.183 0 101090 101090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
14 1 2 6 FM -167.441 870.044 5 6 -83.737 821.764 -83.716 918.400 -167.460 966.750 -251.139 918.414 -251.210 821.691 -167.466 773.341 -83.737 821.764 2 1.000 3.000 1.008 2.000 0.983 1.000 105 1 False 3 3.600 0 100.893 0 102060 102060 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
15 1 2 7 FO -251.163 1015.053 5 6 -167.460 966.750 -167.439 1063.386 -251.184 1111.736 -334.863 1063.400 -334.884 966.764 -251.139 918.414 -167.460 966.750 2 1.000 3.000 0.802 1.000 0.763 1.000 105 1 False 3 3.600 0 103.898 0 102070 102070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
16 1 2 8 FO -334.885 1160.061 5 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.750 -334.863 1063.400 -251.184 1111.736 2 1.000 3.000 0.647 1.000 0.620 1.000 105 0 True 3 3.600 0 106.102 0 102080 102080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
17 1 2 9 FO -418.608 1305.070 5 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.310 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 2 1.000 2.000 0.589 1.000 0.589 1.000 105 0 False 3 3.600 0 107.784 0 102090 102090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
18 1 2 10 cOe -502.321 1450.074 1 3 -418.631 1401.709 -586.055 1401.723 -502.310 1353.373 -418.631 1401.709 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 105 0 False 3 3.600 0 109.107 0 102100 102100 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
25 1 3 6 FM 0.002 870.043 5 6 83.687 821.750 83.708 918.386 -0.037 966.736 -83.716 918.400 -83.737 821.764 0.008 773.414 83.687 821.750 2 1.000 4.000 1.045 2.000 1.020 2.000 106 1 False 3 3.600 0 90.000 0 103060 103060 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
26 1 3 7 FO -83.721 1015.051 5 6 -0.037 966.736 -0.016 1063.373 -83.760 1111.723 -167.439 1063.386 -167.460 966.750 -83.716 918.400 -0.037 966.736 2 1.000 3.000 0.834 1.000 0.793 1.000 106 1 False 3 3.600 0 94.715 0 103070 103070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
27 1 3 8 FO -167.443 1160.060 5 6 -83.760 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.760 1111.723 2 1.000 3.000 0.680 1.000 0.649 1.000 106 0 True 3 3.600 0 98.213 0 103080 103080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
28 1 3 9 FO -251.165 1305.069 5 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 2 1.000 2.000 0.547 1.000 0.536 1.000 106 0 False 3 3.600 0 100.894 0 103090 103090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
29 1 3 10 aOeT -334.883 1450.086 2 4 -251.137 1498.418 -418.631 1401.709 -334.887 1353.359 -251.158 1401.782 -251.137 1498.418 0.000 0.000 0.000 0.000 2 1.000 2.000 0.227 1.000 0.227 1.000 106 0 False 3 3.600 0 103.004 0 103100 103100 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
36 1 4 6 FM 167.435 870.046 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.750 167.432 773.400 251.197 821.686 2 1.000 3.000 1.011 2.000 0.985 2.000 107 0 False 3 3.600 0 79.107 0 104060 104060 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
48 1 5 7 FO 251.155 1015.054 1 6 334.897 966.659 334.882 1063.432 251.137 1111.782 167.408 1063.359 167.387 966.723 251.132 918.373 334.897 966.659 2 1.000 3.000 0.802 1.000 0.763 1.000 107 0 True 3 3.600 0 76.102 0 105070 105070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
60 1 6 8 FO 334.880 1160.070 1 6 418.647 1111.718 418.582 1208.405 334.837 1256.755 251.158 1208.418 251.137 1111.782 334.882 1063.432 418.647 1111.718 2 1.000 3.000 0.647 1.000 0.619 1.000 107 1 False 3 3.600 0 73.898 0 106080 106080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
72 1 7 9 FO 418.600 1305.077 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 2 1.000 2.000 0.590 1.000 0.590 1.000 107 1 False 3 3.600 0 72.216 0 107090 107090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
84 1 8 10 cOe 502.320 1450.084 1 3 586.097 1401.750 418.537 1401.727 502.282 1353.377 586.097 1401.750 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 107 1 False 3 3.600 0 70.894 0 108100 108100 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
47 1 5 6 FO 334.878 870.045 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 2 1.000 3.000 0.957 1.000 0.911 1.000 108 0 False 3 3.600 0 68.948 0 105060 105060 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
59 1 6 7 FO 418.603 1015.061 1 6 502.371 966.732 502.305 1063.418 418.647 1111.718 334.882 1063.432 334.897 966.659 418.555 918.359 502.371 966.732 2 1.000 3.000 0.756 1.000 0.720 1.000 108 0 True 3 3.600 0 67.589 0 106070 106070 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
71 1 7 8 FO 502.323 1160.068 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 2 1.000 2.000 0.593 1.000 0.573 1.000 108 1 False 3 3.600 0 66.587 0 107080 107080 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
83 1 8 9 FOe 586.043 1305.076 1 6 669.771 1256.677 669.755 1353.450 586.097 1401.750 502.282 1353.377 502.347 1256.691 586.005 1208.391 669.771 1256.677 2 1.000 2.000 0.463 1.000 0.465 1.000 108 1 False 3 3.600 0 65.818 0 108090 108090 0 2 1 1 PP0(CE-)L1/C02_FO_1_1 PP0(CE-)L1/C02_FO_2_1 A A PP1(CE-)11_FO_1_1 PP1(CE-)9_FO_2_1 Ap Ap PPFO(CE-)X5_14 DAQ_2_3
46 1 5 5 FM 418.600 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.700 418.579 628.400 502.345 676.686 2 1.000 4.000 1.109 2.000 1.086 2.000 109 0 False 3 3.600 0 60.000 0 105050 105050 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
58 1 6 6 FO 502.320 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 2 1.000 3.000 0.850 1.000 0.809 1.000 109 0 True 3 3.600 0 60.000 0 106060 106060 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
70 1 7 7 FO 586.045 1015.060 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 2 1.000 3.000 0.675 1.000 0.644 1.000 109 1 False 3 3.600 0 60.000 0 107070 107070 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
82 1 8 8 FO 669.765 1160.067 1 6 753.495 1111.691 753.429 1208.377 669.771 1256.677 586.005 1208.391 586.071 1111.705 669.729 1063.405 753.495 1111.691 2 1.000 2.000 0.616 1.000 0.616 1.000 109 1 False 3 3.600 0 60.000 0 108080 108080 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
94 1 9 9 cOe 753.485 1305.074 6 3 753.429 1208.377 669.755 1353.450 669.771 1256.677 753.429 1208.377 0.000 0.000 0.000 0.000 0.000 0.000 2 0.000 0.000 0.000 0.000 0.000 0.000 109 1 False 3 3.600 0 60.000 0 109090 109090 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
37 1 4 7 FO 83.722 1015.050 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 2 1.000 3.000 0.834 1.000 0.793 1.000 110 0 False 3 3.600 0 85.285 0 104070 104070 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
49 1 5 8 FO 167.447 1160.066 1 6 251.137 1111.782 251.158 1208.418 167.413 1256.768 83.734 1208.432 83.663 1111.709 167.408 1063.359 251.137 1111.782 2 1.000 3.000 0.677 1.000 0.646 1.000 110 0 True 3 3.600 0 81.787 0 105080 105080 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
61 1 6 9 FO 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 2 1.000 2.000 0.546 1.000 0.536 1.000 110 1 False 3 3.600 0 79.106 0 106090 106090 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
73 1 7 10 aOeB 334.887 1450.081 1 4 418.537 1401.727 251.134 1498.377 251.113 1401.741 334.858 1353.391 418.537 1401.727 0.000 0.000 0.000 0.000 2 1.000 2.000 0.232 1.000 0.232 1.000 110 1 False 3 3.600 0 76.996 0 107100 107100 0 2 1 1 PP0(CE-)L1/C02_FO_1_2 PP0(CE-)L1/C02_FO_2_2 A A PP1(CE-)11_FO_1_2 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
38 1 4 8 FO -0.001 1160.059 1 6 83.663 1111.709 83.734 1208.432 -0.010 1256.782 -83.739 1208.359 -83.760 1111.723 -0.016 1063.373 83.663 1111.709 2 1.000 3.000 0.690 1.000 0.658 1.000 111 0 True 3 3.600 0 90.000 0 104080 104080 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
39 1 4 9 FO -83.718 1305.076 5 6 -0.010 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.010 1256.782 2 1.000 2.000 0.563 1.000 0.549 1.000 111 0 False 3 3.600 0 93.670 0 104090 104090 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
40 1 4 10 bOe -167.440 1450.085 2 5 -83.713 1498.405 -251.137 1498.418 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 -83.713 1498.405 0.000 0.000 2 1.000 2.000 0.382 1.000 0.382 1.000 111 0 False 3 3.600 0 96.587 0 104100 104100 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
50 1 5 9 FO 83.724 1305.075 1 6 167.413 1256.768 167.434 1353.405 83.690 1401.755 0.011 1353.418 -0.010 1256.782 83.734 1208.432 167.413 1256.768 2 1.000 2.000 0.563 1.000 0.549 1.000 111 1 False 3 3.600 0 86.329 0 105090 105090 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
51 1 5 10 dOeL 0.002 1450.083 1 5 83.690 1401.755 83.768 1450.091 -83.705 1450.018 -83.734 1401.768 0.011 1353.418 83.690 1401.755 0.000 0.000 2 1.000 2.000 0.226 1.000 0.226 1.000 111 1 False 2 2.400 0 90.000 0 105100 105100 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
62 1 6 10 bOe 167.444 1450.082 2 5 251.134 1498.377 83.711 1498.391 83.690 1401.755 167.434 1353.405 251.113 1401.741 251.134 1498.377 0.000 0.000 2 1.000 2.000 0.381 1.000 0.381 1.000 111 1 False 3 3.600 0 83.413 0 106100 106100 0 2 1 1 PP0(CE-)L1/C02_FO_1_3 PP0(CE-)L1/C02_FO_2_2 C A PP1(CE-)11_FO_1_3 PP1(CE-)9_FO_2_2 Ap Ap PPFO(CE-)X5_17 DAQ_2_5
110 2 2 0 gIe 334.880 0.000 3 6 334.900 96.700 316.000 85.800 316.000 -85.800 334.900 -96.700 418.600 -48.300 418.600 48.300 334.900 96.700 1 0.000 0.000 3.480 4.000 3.480 4.000 0 0 False 6 7.200 0 0.000 1 202000 202001 0 0 2 2 PP0(CE-)L2/C01_FO_1_2 None A None PP1(CE-)5_FO_1_17 None Ap None PPFO(CE-)X5_2 DAQ_1_2
120 2 3 0 FI 502.320 0.000 0 6 502.300 -96.700 586.000 -48.300 586.000 48.300 502.300 96.700 418.600 48.300 418.600 -48.300 502.300 -96.700 1 0.000 0.000 2.654 3.000 3.004 4.000 0 0 False 6 7.200 0 0.000 1 203000 203001 0 0 2 2 PP0(CE-)L2/C01_FO_1_2 None A None PP1(CE-)5_FO_1_17 None Ap None PPFO(CE-)X5_2 DAQ_1_2
130 2 4 0 FI 669.760 0.000 0 6 669.800 -96.700 753.500 -48.300 753.500 48.300 669.800 96.700 586.000 48.300 586.000 -48.300 669.800 -96.700 1 0.000 0.000 1.842 2.000 1.895 2.000 0 0 True 6 7.200 0 0.000 1 204000 204001 0 0 2 2 PP0(CE-)L2/C01_FO_1_2 None A None PP1(CE-)5_FO_1_17 None Ap None PPFO(CE-)X5_2 DAQ_1_2
131 2 4 1 FI 586.040 145.010 0 6 586.000 48.300 669.800 96.700 669.800 193.300 586.000 241.700 502.300 193.300 502.300 96.700 586.000 48.300 1 0.000 0.000 2.091 3.000 2.203 3.000 1 0 False 6 7.200 0 13.898 1 204010 204011 0 0 1 1 PP0(CE-)L2/C01_FO_1_1 None A None PP1(CE-)5_FO_1_16 None Ap None PPFO(CE-)X5_4 DAQ_1_3
142 2 5 1 FI 753.480 145.010 0 6 753.500 48.300 837.200 96.700 837.200 193.300 753.500 241.700 669.800 193.300 669.800 96.700 753.500 48.300 1 0.000 0.000 1.559 2.000 1.578 2.000 1 0 False 6 7.200 0 10.894 1 205010 205011 0 0 1 1 PP0(CE-)L2/C01_FO_1_1 None A None PP1(CE-)5_FO_1_16 None Ap None PPFO(CE-)X5_4 DAQ_1_3
143 2 5 2 FI 669.760 290.020 1 6 669.800 193.300 753.500 241.700 753.500 338.400 669.800 386.700 586.000 338.400 586.000 241.700 669.800 193.300 1 0.000 0.000 1.658 2.000 1.681 2.000 1 0 True 6 7.200 0 23.414 1 205020 205021 0 0 1 1 PP0(CE-)L2/C01_FO_1_1 None A None PP1(CE-)5_FO_1_16 None Ap None PPFO(CE-)X5_4 DAQ_1_3
