plane u v itype typecode x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld isSiPM engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
10 9 3 FO ML-F3W -1261.400 437.900 0.000 6 -1261.400 341.200 -1345.200 389.500 -1345.200 486.300 -1261.400 534.700 -1177.600 486.300 -1177.600 389.500 -1261.400 341.200 1 0.000 0.000 0.401 1.000 0.391 1.000 10 0 True 3 3.600 0 160.855 0 1009030 1009030 0 0 1 1 PP0(CE-)L10/C01_FO_1_2 None A None PP1(CE-)5_FO_1_5 None Ap None PPFO(CE-)X5_7 DAQ_1_5
10 9 4 FO ML-F3W -1177.580 583.090 0.000 6 -1177.600 486.300 -1261.400 534.700 -1261.400 631.500 -1177.600 679.900 -1093.800 631.500 -1093.800 534.700 -1177.600 486.300 1 0.000 0.000 0.415 1.000 0.403 1.000 11 0 True 3 3.600 0 153.657 0 1009040 1009040 0 0 1 1 PP0(CE-)L10/C01_FO_1_3 None C None PP1(CE-)5_FO_1_6 None Ap None PPFO(CE-)X5_3 DAQ_1_2
10 9 5 FO ML-F3W -1093.760 728.270 2.000 6 -1093.800 631.500 -1177.600 679.900 -1177.600 776.700 -1093.800 825.000 -1009.900 776.700 -1009.900 679.900 -1093.800 631.500 1 0.000 0.000 0.415 1.000 0.403 1.000 11 1 False 3 3.600 0 146.343 0 1009050 1009050 0 0 1 1 PP0(CE-)L10/C01_FO_1_3 None C None PP1(CE-)5_FO_1_6 None Ap None PPFO(CE-)X5_3 DAQ_1_2
10 9 6 FO ML-F3W -1009.930 873.450 2.000 6 -1009.900 776.700 -1093.800 825.000 -1093.800 921.900 -1009.900 970.200 -926.100 921.900 -926.100 825.000 -1009.900 776.700 1 0.000 0.000 0.400 1.000 0.390 1.000 6 1 False 3 3.600 0 139.145 0 1009060 1009060 0 0 1 1 PP0(CE-)L10/C01_FO_1_1 None A None PP1(CE-)5_FO_1_4 None Ap None PPFO(CE-)X5_7 DAQ_1_5
10 9 7 FOe ML-F3W -926.120 1018.630 2.000 6 -926.100 921.900 -1009.900 970.200 -1009.900 1067.000 -926.100 1115.400 -842.300 1067.000 -842.300 970.200 -926.100 921.900 1 0.000 0.000 0.375 1.000 0.368 1.000 5 1 False 3 3.600 0 132.277 0 1009070 1009070 0 0 1 1 PP0(CE-)L10/C01_FO_1_1 None A None PP1(CE-)5_FO_1_4 None Ap None PPFO(CE-)X5_7 DAQ_1_5
10 9 8 bOeRL ML-53W -842.300 1163.810 4.000 5 -926.100 1115.400 -842.300 1260.600 -758.500 1212.200 -758.500 1115.400 -842.300 1067.000 -926.100 1115.400 -0.000 0.000 1 0.000 0.000 0.298 1.000 0.298 1.000 4 1 False 3 3.600 0 125.895 0 1009080 1009080 0 0 1 1 PP0(CE-)L10/C01_FO_1_1 None A None PP1(CE-)5_FO_1_4 None Ap None PPFO(CE-)X5_7 DAQ_1_5
10 9 9 aOeT ML-T3W -754.378 1311.360 5.000 4 -838.203 1263.010 -670.540 1359.810 -670.593 1262.900 -754.337 1214.550 -838.203 1263.010 0.000 0.000 0.000 0.000 2 0.000 0.000 0.192 1.000 0.192 1.000 109 0 False 3 3.600 0 119.910 0 1009090 1009090 0 0 1 1 PP0(CE-)L10/C02_FO_1_2 None A None PP1(CE-)11_FO_1_5 None Ap None PPFO(CE-)X5_17 DAQ_2_5
10 10 3 dOeR ML-R3W -1429.040 437.900 1.000 5 -1429.000 341.200 -1470.900 365.300 -1387.100 510.500 -1345.200 486.300 -1345.200 389.500 -1429.000 341.200 -0.000 0.000 1 0.000 0.000 0.189 1.000 0.189 1.000 10 0 False 2 2.400 0 162.963 0 1010030 1010030 0 0 1 1 PP0(CE-)L10/C01_FO_1_2 None A None PP1(CE-)5_FO_1_5 None Ap None PPFO(CE-)X5_7 DAQ_1_5
10 10 4 dOeR ML-R3W -1345.220 583.090 1.000 5 -1345.200 486.300 -1387.100 510.500 -1303.300 655.600 -1261.400 631.500 -1261.400 534.700 -1345.200 486.300 -0.000 0.000 1 0.000 0.000 0.190 1.000 0.190 1.000 11 0 False 2 2.400 0 156.566 0 1010040 1010040 0 0 1 1 PP0(CE-)L10/C01_FO_1_3 None C None PP1(CE-)5_FO_1_6 None Ap None PPFO(CE-)X5_3 DAQ_1_2
10 10 5 dOeL ML-L3W -1261.400 728.270 4.000 5 -1261.400 631.500 -1303.300 655.600 -1219.400 800.800 -1177.600 776.700 -1177.600 679.900 -1261.400 631.500 -0.000 0.000 1 0.000 0.000 0.190 1.000 0.190 1.000 11 0 False 2 2.400 0 150.000 0 1010050 1010050 0 0 1 1 PP0(CE-)L10/C01_FO_1_3 None C None PP1(CE-)5_FO_1_6 None Ap None PPFO(CE-)X5_3 DAQ_1_2
10 10 6 dOeL ML-L3W -1177.580 873.450 4.000 5 -1177.600 776.700 -1219.400 800.800 -1135.600 946.100 -1093.800 921.900 -1093.800 825.000 -1177.600 776.700 -0.000 0.000 1 0.000 0.000 0.191 1.000 0.191 1.000 11 1 False 2 2.400 0 143.434 0 1010060 1010060 0 0 1 1 PP0(CE-)L10/C01_FO_1_3 None C None PP1(CE-)5_FO_1_6 None Ap None PPFO(CE-)X5_3 DAQ_1_2
10 10 7 dOeL ML-L3W -1093.760 1018.630 4.000 5 -1093.800 921.900 -1135.600 946.100 -1051.800 1091.300 -1009.900 1067.000 -1009.900 970.200 -1093.800 921.900 -0.000 0.000 1 0.000 0.000 0.191 1.000 0.191 1.000 6 1 False 2 2.400 0 137.037 0 1010070 1010070 0 0 1 1 PP0(CE-)L10/C01_FO_1_1 None A None PP1(CE-)5_FO_1_4 None Ap None PPFO(CE-)X5_7 DAQ_1_5
11 1 2 dIeL MH-L1W -0.002 295.096 0.000 5 -83.770 343.506 -83.830 321.602 83.817 321.575 83.790 343.529 0.046 391.879 -83.770 343.506 0.000 0.000 2 4.618 5.000 1.882 2.000 1.882 2.000 101 0 False 3 3.600 0 90.000 1 1101020 1101021 0 3 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 1 3 FI MH-F1W -83.822 440.277 5.000 6 0.046 391.879 -0.057 488.702 -83.888 537.102 -167.617 488.679 -167.688 391.956 -83.857 343.556 0.046 391.879 2 5.800 6.000 2.630 3.000 3.018 4.000 102 0 False 6 7.200 0 100.779 1 1101030 1101031 0 2 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 1 4 FI MH-F1W -167.633 585.452 5.000 6 -83.888 537.102 -83.817 633.825 -167.648 682.225 -251.464 633.852 -251.448 537.079 -167.617 488.679 -83.888 537.102 2 3.468 4.000 1.685 2.000 1.737 2.000 102 0 False 6 7.200 0 105.978 1 1101040 1101041 0 2 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 1 5 FI MH-F2W -251.461 730.637 5.000 6 -167.648 682.225 -167.664 778.998 -251.495 827.398 -335.311 779.025 -335.295 682.252 -251.464 633.852 -167.648 682.225 2 2.280 4.000 1.214 2.000 1.221 2.000 102 0 True 6 7.200 0 108.992 1 1101050 1101051 0 2 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 1 6 FM ML-F3W -335.280 875.817 2.000 6 -251.495 827.398 -251.461 924.257 -335.292 972.657 -419.071 924.148 -419.142 827.425 -335.311 779.025 -251.495 827.398 2 1.660 4.000 0.733 1.000 0.692 1.000 104 1 False 3 3.600 0 110.948 0 1101060 1101060 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 1 7 FO ML-F3W -419.100 1020.998 5.000 6 -335.292 972.657 -335.221 1069.380 -419.139 1117.830 -502.868 1069.407 -502.989 972.598 -419.071 924.148 -335.292 972.657 2 1.442 4.000 0.567 1.000 0.537 1.000 104 1 False 3 3.600 0 112.317 0 1101070 1101070 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 1 8 FO ML-F3W -502.919 1166.178 5.000 6 -419.139 1117.830 -419.068 1214.553 -502.899 1262.953 -586.715 1214.580 -586.699 1117.807 -502.868 1069.407 -419.139 1117.830 2 1.187 3.000 0.435 1.000 0.420 1.000 104 0 True 3 3.600 0 113.328 0 1101080 1101080 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 1 9 FOe ML-F3W -586.739 1311.358 5.000 6 -502.899 1262.953 -502.915 1359.726 -586.746 1408.126 -670.562 1359.753 -670.546 1262.980 -586.715 1214.580 -502.899 1262.953 2 0.986 3.000 0.350 1.000 0.346 1.000 104 0 False 3 3.600 0 114.105 0 1101090 1101090 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 0 gIe MH-B1W 339.380 2.370 3.000 6 339.400 99.200 320.400 88.200 320.400 -83.500 339.400 -94.400 423.200 -46.000 423.200 50.800 339.400 99.200 1 6.430 7.000 3.240 4.000 3.240 4.000 0 0 False 6 7.200 0 0.400 1 1102000 1102001 0 3 2 2 PP0(CE-)L11/C01_FO_1_2 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_8 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_2 DAQ_1_2
11 2 1 dIeL MH-L1W 255.560 147.550 5.000 5 255.600 244.300 236.600 233.400 320.400 88.200 339.400 99.200 339.400 195.900 255.600 244.300 0.000 0.000 1 4.618 5.000 1.882 2.000 1.882 2.000 1 0 False 3 3.600 0 30.000 1 1102010 1102011 0 3 2 2 PP0(CE-)L11/C01_FO_1_3 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_9 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
11 2 2 gIe MH-B1W 167.638 295.097 4.000 6 83.790 343.529 83.817 321.575 232.513 235.725 251.453 246.729 251.437 343.502 167.606 391.902 83.790 343.529 2 6.430 7.000 3.240 4.000 3.240 4.000 100 0 False 6 7.200 0 60.400 1 1102020 1102021 0 3 2 2 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 2 3 FI MH-F1W 83.818 440.277 4.000 6 167.693 391.852 167.590 488.675 83.846 537.025 -0.057 488.702 0.046 391.879 83.790 343.529 167.693 391.852 2 5.747 6.000 2.629 3.000 3.014 4.000 101 0 False 6 7.200 0 79.221 1 1102030 1102031 0 3 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 2 4 FI MH-F1W -0.002 585.457 4.000 6 83.846 537.025 83.743 633.848 -0.088 682.248 -83.817 633.825 -83.888 537.102 -0.057 488.702 83.846 537.025 2 3.704 4.000 1.780 2.000 1.852 2.000 103 0 False 6 7.200 0 90.000 1 1102040 1102041 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 5 FI MH-F2W -83.813 730.632 4.000 6 -0.088 682.248 0.033 779.057 -83.798 827.457 -167.664 778.998 -167.648 682.225 -83.817 633.825 -0.088 682.248 2 2.444 4.000 1.290 2.000 1.306 2.000 103 0 False 6 7.200 0 96.544 1 1102050 1102051 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 6 FM ML-F2W -167.641 875.818 5.000 6 -83.798 827.457 -83.814 924.230 -167.645 972.630 -251.461 924.257 -251.495 827.398 -167.664 778.998 -83.798 827.457 2 1.763 4.000 0.772 1.000 0.727 1.000 105 1 False 3 3.600 0 100.836 0 1102060 1102060 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 7 FO ML-F3W -251.460 1020.998 5.000 6 -167.645 972.630 -167.661 1069.403 -251.492 1117.803 -335.221 1069.380 -335.292 972.657 -251.461 924.257 -167.645 972.630 2 1.502 4.000 0.612 1.000 0.577 1.000 105 1 False 3 3.600 0 103.836 0 1102070 1102070 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 8 FO ML-F3W -335.280 1166.178 5.000 6 -251.492 1117.803 -251.421 1214.526 -335.339 1262.976 -419.068 1214.553 -419.139 1117.830 -335.221 1069.380 -251.492 1117.803 2 1.169 3.000 0.476 1.000 0.455 1.000 105 0 True 3 3.600 0 106.040 0 1102080 1102080 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 9 FO ML-F3W -419.099 1311.358 5.000 6 -335.339 1262.976 -335.268 1359.699 -419.099 1408.099 -502.915 1359.726 -502.899 1262.953 -419.068 1214.553 -335.339 1262.976 2 1.066 2.000 0.370 1.000 0.364 1.000 105 0 False 3 3.600 0 107.723 0 1102090 1102090 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 2 10 aOeT ML-T3W -502.924 1456.530 5.000 4 -419.065 1504.959 -586.746 1408.126 -502.915 1359.726 -419.099 1408.099 -419.065 1504.959 0.000 0.000 0.000 0.000 2 0.795 1.000 0.189 1.000 0.189 1.000 105 0 False 3 3.600 0 109.049 0 1102100 1102100 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 3 0 FI MH-F1W 507.020 2.370 3.000 6 507.000 -94.400 590.800 -46.000 590.800 50.700 507.000 99.200 423.200 50.700 423.200 -46.000 507.000 -94.400 1 4.659 5.000 2.184 3.000 2.361 3.000 0 0 False 6 7.200 0 0.268 1 1103000 1103001 0 3 2 2 PP0(CE-)L11/C01_FO_1_2 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_8 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_2 DAQ_1_2
11 3 1 FI MH-F1W 423.200 147.550 3.000 6 423.200 50.700 507.000 99.200 507.000 195.900 423.200 244.400 339.400 195.900 339.400 99.200 423.200 50.700 1 5.747 6.000 2.629 3.000 3.014 4.000 1 0 False 6 7.200 0 19.221 1 1103010 1103011 0 3 2 2 PP0(CE-)L11/C01_FO_1_3 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_9 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
11 3 2 FI MH-F1W 339.380 292.730 4.000 6 339.400 195.900 423.200 244.400 423.200 341.200 339.400 389.500 255.600 341.200 255.600 244.400 339.400 195.900 1 5.800 6.000 2.630 3.000 3.018 4.000 2 0 False 6 7.200 0 40.779 1 1103020 1103021 0 2 2 2 PP0(CE-)L11/C01_FO_1_3 PP0(CE-)L11/C01_FO_2_1 A A PP1(CE-)5_FO_1_9 PP1(CE-)3_FO_2_4 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
11 3 3 FI MH-F1W 251.458 440.277 4.000 6 335.253 391.875 335.237 488.648 251.493 536.998 167.590 488.675 167.693 391.852 251.437 343.502 335.253 391.875 2 4.659 5.000 2.184 3.000 2.361 3.000 100 0 False 6 7.200 0 60.268 1 1103030 1103031 0 3 2 2 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 3 4 FI MH-F1W 167.638 585.457 4.000 6 251.493 536.998 251.440 633.907 167.696 682.257 83.743 633.848 83.846 537.025 167.590 488.675 251.493 536.998 2 3.453 4.000 1.687 2.000 1.741 2.000 101 0 False 6 7.200 0 74.022 1 1103040 1103041 0 3 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 3 5 FI MH-F2W 83.818 730.638 4.000 6 167.696 682.257 167.593 779.080 83.762 827.480 0.033 779.057 -0.088 682.248 83.743 633.848 167.696 682.257 2 2.476 4.000 1.294 2.000 1.309 2.000 103 0 True 6 7.200 0 83.456 1 1103050 1103051 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 3 6 FM ML-F2W 0.007 875.813 5.000 6 83.762 827.480 83.833 924.203 0.002 972.603 -83.814 924.230 -83.798 827.457 0.033 779.057 83.762 827.480 2 1.810 4.000 0.785 1.000 0.739 1.000 112 1 False 3 3.600 0 90.000 0 1103060 1103060 0 2 1 1 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 3 7 FM ML-F3W -83.821 1020.998 5.000 6 0.002 972.603 -0.014 1069.376 -83.845 1117.776 -167.661 1069.403 -167.645 972.630 -83.814 924.230 0.002 972.603 2 1.491 4.000 0.643 1.000 0.610 1.000 112 0 True 3 3.600 0 94.693 0 1103070 1103070 0 2 1 1 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 3 8 FO ML-F3W -167.640 1166.178 5.000 6 -83.845 1117.776 -83.861 1214.549 -167.692 1262.949 -251.421 1214.526 -251.492 1117.803 -167.661 1069.403 -83.845 1117.776 2 1.246 4.000 0.500 1.000 0.476 1.000 106 1 False 3 3.600 0 98.180 0 1103080 1103080 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 3 9 FO ML-F3W -251.465 1311.350 5.000 6 -167.692 1262.949 -167.571 1359.759 -251.489 1408.209 -335.268 1359.699 -335.339 1262.976 -251.421 1214.526 -167.692 1262.949 2 1.133 4.000 0.391 1.000 0.382 1.000 106 0 True 3 3.600 0 100.855 0 1103090 1103090 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 3 10 bOeLR ML-53W -335.279 1456.539 3.000 5 -251.418 1504.932 -419.065 1504.959 -419.099 1408.099 -335.268 1359.699 -251.489 1408.209 -251.418 1504.932 0.000 0.000 2 0.918 2.000 0.284 1.000 0.284 1.000 106 0 False 3 3.600 0 102.963 0 1103100 1103100 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 4 0 FI MH-F2W 674.660 2.370 3.000 6 674.700 -94.400 758.500 -46.000 758.500 50.700 674.700 99.200 590.800 50.700 590.800 -46.000 674.700 -94.400 1 2.869 4.000 1.451 2.000 1.473 2.000 0 0 True 6 7.200 0 0.201 1 1104000 1104001 0 3 2 2 PP0(CE-)L11/C01_FO_1_2 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_8 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_2 DAQ_1_2
11 4 1 FI MH-F1W 590.840 147.550 3.000 6 590.800 50.700 674.700 99.200 674.700 195.900 590.800 244.400 507.000 195.900 507.000 99.200 590.800 50.700 1 3.453 4.000 1.687 2.000 1.741 2.000 1 0 False 6 7.200 0 14.022 1 1104010 1104011 0 3 2 2 PP0(CE-)L11/C01_FO_1_3 PP0(CE-)L11/C01_FO_2_3 A C PP1(CE-)5_FO_1_9 PP1(CE-)3_FO_2_6 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
11 4 2 FI MH-F1W 507.020 292.730 3.000 6 507.000 195.900 590.800 244.400 590.800 341.200 507.000 389.500 423.200 341.200 423.200 244.400 507.000 195.900 1 3.704 4.000 1.780 2.000 1.852 2.000 3 0 False 6 7.200 0 30.000 1 1104020 1104021 0 2 1 1 PP0(CE-)L11/C01_FO_1_1 PP0(CE-)L11/C01_FO_2_1 A A PP1(CE-)5_FO_1_7 PP1(CE-)3_FO_2_4 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
11 4 3 FI MH-F1W 423.200 437.900 4.000 6 423.200 341.200 507.000 389.500 507.000 486.300 423.200 534.700 339.400 486.300 339.400 389.500 423.200 341.200 1 3.468 4.000 1.685 2.000 1.737 2.000 2 0 False 6 7.200 0 45.978 1 1104030 1104031 0 2 2 2 PP0(CE-)L11/C01_FO_1_3 PP0(CE-)L11/C01_FO_2_1 A A PP1(CE-)5_FO_1_9 PP1(CE-)3_FO_2_4 Ap Ap PPFO(CE-)X5_6 DAQ_1_4
11 4 4 FI MH-F2W 335.278 585.458 4.000 6 419.103 537.107 419.087 633.880 335.343 682.230 251.440 633.907 251.493 536.998 335.237 488.648 419.103 537.107 2 2.869 4.000 1.451 2.000 1.473 2.000 100 0 True 6 7.200 0 60.201 1 1104040 1104041 0 3 2 2 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 4 5 FI MH-F2W 251.458 730.638 4.000 6 335.343 682.230 335.240 779.053 251.496 827.403 167.593 779.080 167.696 682.257 251.440 633.907 335.343 682.230 2 2.290 4.000 1.213 2.000 1.221 2.000 101 0 True 6 7.200 0 71.008 1 1104050 1104051 0 3 2 2 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_3 A C PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_6 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 4 6 FM ML-F2W 167.638 875.818 1.000 6 251.496 827.403 251.393 924.226 167.562 972.626 83.833 924.203 83.762 827.480 167.593 779.080 251.496 827.403 2 1.758 4.000 0.770 1.000 0.725 1.000 107 0 False 3 3.600 0 79.164 0 1104060 1104060 0 2 1 1 PP0(CE-)L11/C02_FO_1_1 PP0(CE-)L11/C02_FO_2_1 A A PP1(CE-)11_FO_1_7 PP1(CE-)9_FO_2_4 Ap Ap PPFO(CE-)X5_11 DAQ_1_7
11 4 7 FM ML-F3W 83.827 1020.993 1.000 6 167.562 972.626 167.633 1069.349 83.802 1117.749 -0.014 1069.376 0.002 972.603 83.833 924.203 167.562 972.626 2 1.483 4.000 0.640 1.000 0.607 1.000 110 0 False 3 3.600 0 85.306 0 1104070 1104070 0 2 1 1 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 4 8 FO ML-F3W -0.006 1166.170 1.000 6 83.802 1117.749 83.836 1214.609 0.005 1263.009 -83.861 1214.549 -83.845 1117.776 -0.014 1069.376 83.802 1117.749 2 1.238 4.000 0.509 1.000 0.485 1.000 111 0 True 3 3.600 0 90.000 0 1104080 1104080 0 2 1 1 PP0(CE-)L11/C02_FO_1_2 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_8 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_12 DAQ_2_1
11 4 9 FO ML-F3W -83.820 1311.359 5.000 6 0.005 1263.009 -0.011 1359.782 -83.842 1408.182 -167.571 1359.759 -167.692 1262.949 -83.861 1214.549 0.005 1263.009 2 1.142 4.000 0.408 1.000 0.397 1.000 113 1 False 3 3.600 0 93.657 0 1104090 1104090 0 2 1 1 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 4 10 FOe ML-F3W -167.640 1456.539 5.000 6 -83.842 1408.182 -83.771 1504.904 -167.689 1553.354 -251.418 1504.932 -251.489 1408.209 -167.571 1359.759 -83.842 1408.182 2 0.969 4.000 0.341 1.000 0.338 1.000 113 0 True 3 3.600 0 96.566 0 1104100 1104100 0 2 1 1 PP0(CE-)L11/C02_FO_1_3 PP0(CE-)L11/C02_FO_2_2 A A PP1(CE-)11_FO_1_9 PP1(CE-)9_FO_2_5 Ap Ap PPFO(CE-)X5_16 DAQ_2_4
11 5 0 FM ML-F2W 842.300 2.370 0.000 6 842.300 -94.400 926.100 -46.000 926.100 50.700 842.300 99.200 758.500 50.700 758.500 -46.000 842.300 -94.400 1 1.915 4.000 0.830 1.000 0.780 1.000 9 0 False 3 3.600 0 0.161 0 1105000 1105000 0 2 1 1 PP0(CE-)L11/C01_FO_1_2 PP0(CE-)L11/C01_FO_2_2 A A PP1(CE-)5_FO_1_8 PP1(CE-)3_FO_2_5 Ap Ap PPFO(CE-)X5_2 DAQ_1_2
